id	ledger_id	kind	url	title	version_note	retrieved	digest	note
S0956	orm/01	external	https://www.elttam.com/blog/plormbing-your-django-orm/	elttam -- Plormbing your Django ORM (Alex Brown)	2024-06-23	2026-08-28	sha256:ede6e4ef18b2657b890271e074c9157acca39c9354b29922194a144f915092e6	
S0957	orm/01	external	https://www.elttam.com/blog/leaking-more-than-you-joined-for/	elttam -- Leaking more than you joined for (Alex Brown)	2025-12-18	2026-08-28	sha256:1478f91d2edd321c6a43ab50bf2b533abaad015a47b71b16d9003a0d0b1ac2b1	
S0958	orm/01	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/07-Input_Validation_Testing/05.7-Testing_for_ORM_Injection.md	OWASP WSTG-INPV-05, Testing for SQL Injection -- sub-page 05.7 Testing for ORM Injection (the sub-page carries no id of its own; WSTG-INPV-05 is the scenario it hangs under)	WSTG master branch, fetched 2026-08-28; latest release tag v4.2	2026-08-28	sha256:92312ce77de3d3d57bdbac5b9a5d2a7a7b0165718cfc4fe7e2d2d389df80b53b	
S0959	orm/01	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B section 3.2, the six-part halt shape every stop_conditions string in this file reuses	September 2008 (final)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0960	orm/02	external	https://www.elttam.com/blog/plormbing-your-django-orm/	elttam -- Plormbing your Django ORM (Alex Brown)	2024-06-23	2026-08-28	sha256:ede6e4ef18b2657b890271e074c9157acca39c9354b29922194a144f915092e6	
S0961	orm/02	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/07-Input_Validation_Testing/05.7-Testing_for_ORM_Injection.md	OWASP WSTG-INPV-05, Testing for SQL Injection -- sub-page 05.7 Testing for ORM Injection (the sub-page carries no id of its own; WSTG-INPV-05 is the scenario it hangs under)	WSTG master branch, fetched 2026-08-28; latest release tag v4.2	2026-08-28	sha256:92312ce77de3d3d57bdbac5b9a5d2a7a7b0165718cfc4fe7e2d2d389df80b53b	
S0962	orm/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B section 3.2, the six-part halt shape every stop_conditions string in this file reuses	September 2008 (final)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0963	orm/03	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/sql-injection/README.md	HackTricks -- SQL injection (ORDER BY identifier position; 0xdf, HTB: Gavel, reference [12])	HackTricks master branch, mined 2026-08-28	2026-08-28	sha256:9834e77f9f01b898f635be5c7cad03946b602feef36ee902755aea148ebcd1d3	
S0964	orm/03	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/07-Input_Validation_Testing/05.7-Testing_for_ORM_Injection.md	OWASP WSTG-INPV-05, Testing for SQL Injection -- sub-page 05.7 Testing for ORM Injection (the sub-page carries no id of its own; WSTG-INPV-05 is the scenario it hangs under)	WSTG master branch, fetched 2026-08-28; latest release tag v4.2	2026-08-28	sha256:92312ce77de3d3d57bdbac5b9a5d2a7a7b0165718cfc4fe7e2d2d389df80b53b	
S0965	orm/03	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B section 3.2, the six-part halt shape every stop_conditions string in this file reuses	September 2008 (final)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0966	orm/04	external	https://www.elttam.com/blog/leaking-more-than-you-joined-for	elttam -- Leaking more than you joined for (Alex Brown)	2025-12-18	2026-08-28	sha256:1478f91d2edd321c6a43ab50bf2b533abaad015a47b71b16d9003a0d0b1ac2b1	
S0967	orm/04	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/07-Input_Validation_Testing/05.7-Testing_for_ORM_Injection.md	OWASP WSTG-INPV-05, Testing for SQL Injection -- sub-page 05.7 Testing for ORM Injection (the sub-page carries no id of its own; WSTG-INPV-05 is the scenario it hangs under)	WSTG master branch, fetched 2026-08-28; latest release tag v4.2	2026-08-28	sha256:92312ce77de3d3d57bdbac5b9a5d2a7a7b0165718cfc4fe7e2d2d389df80b53b	
S0968	orm/04	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B section 3.2, the six-part halt shape every stop_conditions string in this file reuses	September 2008 (final)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0969	orm/05	external	https://www.elttam.com/blog/plormbing-your-django-orm/	elttam -- Plormbing your Django ORM (Alex Brown)	2024-06-23	2026-08-28	sha256:ede6e4ef18b2657b890271e074c9157acca39c9354b29922194a144f915092e6	
S0970	orm/05	external	https://raw.githubusercontent.com/OWASP/wstg/master/document/4-Web_Application_Security_Testing/07-Input_Validation_Testing/05.7-Testing_for_ORM_Injection.md	OWASP WSTG-INPV-05, Testing for SQL Injection -- sub-page 05.7 Testing for ORM Injection (the sub-page carries no id of its own; WSTG-INPV-05 is the scenario it hangs under)	WSTG master branch, fetched 2026-08-28; latest release tag v4.2	2026-08-28	sha256:92312ce77de3d3d57bdbac5b9a5d2a7a7b0165718cfc4fe7e2d2d389df80b53b	
S0971	orm/05	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B section 3.2, the six-part halt shape every stop_conditions string in this file reuses	September 2008 (final)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0972	api/01	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Dom-based vulns/DOM-based vulnerabilities.md	DOM-based vulnerabilities.md		2026-08-28	sha256:ca9a7260107768c66f8f3ecf22410af405378bb57f1a731f7959b936a68eda40	
S0973	api/02	local	src/redkraken/playbooks/api/references/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:7774a7768806695aa77f6ed670faebac494c13eeb225393139b8837ad93b9e73	
S0974	api/02	local	src/redkraken/playbooks/api/playbook.md	playbook.md		2026-08-29	sha256:9ee1d41d5e28555bcec2e363d32e8a8751ceb2345957e5b71c19754f8f94629f	
S0975	api/02	external	https://owasp.org/API-Security/editions/2023/en/0xa4-unrestricted-resource-consumption/	API4:2023 Unrestricted Resource Consumption - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:9a39250b38962db78112b2fdd052b1f2002dc7cddd67bc11f4ffb42081bae012	
S0976	api/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0977	api/03	local	src/redkraken/playbooks/api/playbook.md	playbook.md		2026-08-29	sha256:9ee1d41d5e28555bcec2e363d32e8a8751ceb2345957e5b71c19754f8f94629f	
S0978	api/03	local	src/redkraken/playbooks/api/references/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:7774a7768806695aa77f6ed670faebac494c13eeb225393139b8837ad93b9e73	
S0979	api/03	local	~/Downloads/Personal-Knowledge-Base/Web checklist/Authentication & oAuth.md	Authentication & oAuth.md		2026-08-28	sha256:76d13c45cf54cbe8365c52bd2a77de926d71fe96d214260fa61aa5ee47521a7b	
S0980	api/03	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/2fa-bypass.md	2FA/MFA/OTP Bypass - HackTricks	HackTricks master branch, recorded fetched 2026-08-28 by mining shard hacktricks.json; not re-fetched by this ledger	2026-08-28	sha256:9dec145cd06df47baef035d987a0ef0950b98033e270d41ef2b7ae5d5a7b6ec5	
S0981	api/03	external	https://owasp.org/API-Security/editions/2023/en/0xa4-unrestricted-resource-consumption/	API4:2023 Unrestricted Resource Consumption - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:9a39250b38962db78112b2fdd052b1f2002dc7cddd67bc11f4ffb42081bae012	
S0982	api/03	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0983	api/04	local	src/redkraken/playbooks/api/playbook.md	playbook.md		2026-08-29	sha256:9ee1d41d5e28555bcec2e363d32e8a8751ceb2345957e5b71c19754f8f94629f	
S0984	api/04	local	src/redkraken/playbooks/api/references/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:7774a7768806695aa77f6ed670faebac494c13eeb225393139b8837ad93b9e73	
S0985	api/04	local	src/redkraken/playbooks/api/references/api.md	api.md		2026-08-28	sha256:1c3308fe5728f2cc498a21731100a5855b06a2c54489bc92d0c75087e095e635	
S0986	api/04	local	src/redkraken/playbooks/api/references/api-soap.md	api-soap.md		2026-08-28	sha256:f72877212b5cc4968a0122a447ed44f129652ab4d181f2c47c404967756d59a4	
S0987	api/04	local	~/Downloads/Personal-Knowledge-Base/Web checklist/Authentication & oAuth.md	Authentication & oAuth.md		2026-08-28	sha256:76d13c45cf54cbe8365c52bd2a77de926d71fe96d214260fa61aa5ee47521a7b	
S0988	api/04	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web service & API attacks/Web Service Attacks/3_Attacking WordPress 'xmlrpc.php'.md	3_Attacking WordPress 'xmlrpc.php'.md		2026-08-28	sha256:da9cb3d67589c1db708cceaf725cc998883524c96a9de0c29a1b25eede1e2b71	
S0989	api/04	local	~/hacking-wiki/concepts/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:084369b5c5203baec8bbcabb3fb58e1289caab5f958add607dab83de3cb3c47e	
S0990	api/04	external	https://owasp.org/API-Security/editions/2023/en/0xa4-unrestricted-resource-consumption/	API4:2023 Unrestricted Resource Consumption - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:9a39250b38962db78112b2fdd052b1f2002dc7cddd67bc11f4ffb42081bae012	
S0991	api/04	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0992	api/05	local	~/hacking-wiki/concepts/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:084369b5c5203baec8bbcabb3fb58e1289caab5f958add607dab83de3cb3c47e	
S0993	api/05	local	src/redkraken/playbooks/api/references/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:7774a7768806695aa77f6ed670faebac494c13eeb225393139b8837ad93b9e73	
S0994	api/05	local	src/redkraken/playbooks/api/playbook.md	playbook.md		2026-08-29	sha256:9ee1d41d5e28555bcec2e363d32e8a8751ceb2345957e5b71c19754f8f94629f	
S0995	api/05	external	https://owasp.org/API-Security/editions/2023/en/0xa4-unrestricted-resource-consumption/	API4:2023 Unrestricted Resource Consumption - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:9a39250b38962db78112b2fdd052b1f2002dc7cddd67bc11f4ffb42081bae012	
S0996	api/05	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0997	api/06	local	~/hacking-wiki/concepts/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:084369b5c5203baec8bbcabb3fb58e1289caab5f958add607dab83de3cb3c47e	
S0998	api/06	local	src/redkraken/playbooks/api/references/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:7774a7768806695aa77f6ed670faebac494c13eeb225393139b8837ad93b9e73	
S0999	api/06	local	src/redkraken/playbooks/api/playbook.md	playbook.md		2026-08-29	sha256:9ee1d41d5e28555bcec2e363d32e8a8751ceb2345957e5b71c19754f8f94629f	
S1000	api/06	external	https://owasp.org/API-Security/editions/2023/en/0xa4-unrestricted-resource-consumption/	API4:2023 Unrestricted Resource Consumption - OWASP API Security Top 10	2023 edition, as stated on the page; fetched 2026-08-28	2026-08-28	sha256:9a39250b38962db78112b2fdd052b1f2002dc7cddd67bc11f4ffb42081bae012	
S1001	api/06	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1002	api/07	local	~/Downloads/Personal-Knowledge-Base/3. Completed/File Upload Attacks/Other Upload Attacks/1_Limited_File_Uploads.md	1_Limited_File_Uploads.md		2026-08-28	sha256:59e5066485f7499c1609744db0dfae6fe746b04ca8e7b25840344adb53c0e80e	
S1003	api/07	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web attacks/XML External Entity (XXE) Injection/1_Introducion_INFO.md	1_Introducion_INFO.md		2026-08-28	sha256:d40d793a1ac5190d3504737e5ad6f3174fcc759c10c3f75eff6bda7c80497902	
S1004	api/07	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web service & API attacks/API Attacks/6_Regular Expression DOS.md	6_Regular Expression DOS.md		2026-08-28	sha256:5ebcb3595ddd24f30b9926a2621f12571785b0fe9eccd1778f83eebc7df68680	
S1005	api/08	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Password Attacks/Remote Password Attacks/3_Password_reuse_defaults_INFO.md	3_Password_reuse_defaults_INFO.md		2026-08-28	sha256:b227d528e3054100a9b24cff1cf7f3caffc9d030d34b01f2b2365f3b467822d7	
S1006	api/09	local	~/hacking-wiki/concepts/rate-limit-bypass.md	rate-limit-bypass.md		2026-08-28	sha256:084369b5c5203baec8bbcabb3fb58e1289caab5f958add607dab83de3cb3c47e	
S1007	api/09	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web service & API attacks/API Attacks/1_Information Disclosure.md	1_Information Disclosure.md		2026-08-28	sha256:22531e43962f4d2a81cae982742ab857aa436f099d6748aed7db5c5e90eb9252	
S1008	api/09	external	https://raw.githubusercontent.com/OWASP/API-Security/master/editions/2023/en/0xa4-unrestricted-resource-consumption.md	OWASP API Security Top 10 2023 -- API4:2023 Unrestricted Resource Consumption	2023 edition; mined 2026-08-28	2026-08-28	sha256:8df9df403fd0007bc28bd9a9a60e46739c6797b1f7135c7f0f683a7362f40e38	
S1009	api/09	external	https://portswigger.net/web-security/authentication/password-based	PortSwigger Web Security Academy -- Vulnerabilities in password-based login (IP-based brute-force protection)	undated Academy page; mined 2026-08-28	2026-08-28	sha256:9304a8fd729450acb06511c1987bce7722aeca53712b1f113cbf00a11bdf78f0	
S1010	api/09	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/reset-password.md	HackTricks -- Reset password / rate-limit keying	master branch, mined 2026-08-28	2026-08-28	sha256:fdec0d392fc155b67a324fc9fdb9b1860ef5da86dd61fba6b99437db5337d03c	
S1011	api/10	external	https://raw.githubusercontent.com/OWASP/API-Security/master/editions/2023/en/0xa4-unrestricted-resource-consumption.md	OWASP API Security Top 10 2023 -- API4:2023 Unrestricted Resource Consumption	2023 edition; mined 2026-08-28	2026-08-28	sha256:8df9df403fd0007bc28bd9a9a60e46739c6797b1f7135c7f0f683a7362f40e38	
S1012	api/10	external	https://portswigger.net/web-security/graphql	PortSwigger Web Security Academy -- GraphQL API vulnerabilities (alias batching against a rate limiter)	undated Academy page; mined 2026-08-28	2026-08-28	sha256:681da7eafbd040a3cd9ccee2cce6cab2c105da6407abc5ec308d3e0568389348	
S1013	api/10	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/network-services-pentesting/pentesting-web/graphql.md	HackTricks -- GraphQL, alias batching and request-counting limiters	master branch, mined 2026-08-28	2026-08-28	sha256:f247a78ff25bd2d712b752c6f328f7e9d7858aaceda5a20d327ee2d6270bc820	
S1014	api/11	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/Rate-Limit Bypass f999205f49fd43e6843605d80715efa0.md	Rate-Limit Bypass f999205f49fd43e6843605d80715efa0.md		2026-08-28	sha256:9c9d3534abe9eda4a40709a79dcc33698a161d655ca435c788bd511a9e8a91c8	
S1015	browser-messaging/01	local	src/redkraken/playbooks/browser-messaging/playbook.md	playbook.md		2026-08-29	sha256:bb7b5d293278c7629f889bfe56e50fe1e44a38427354d5d3d8f62b359b4fa308	
S1016	browser-messaging/01	local	src/redkraken/playbooks/browser-messaging/references/dom-vulnerabilities.md	dom-vulnerabilities.md		2026-08-28	sha256:bd37f0c8d9137fcb70474d895fb0c48794ebd14060cda5e0ef15f53e30ade9cd	
S1017	browser-messaging/01	local	src/redkraken/playbooks/browser-messaging/references/prototype-pollution.md	prototype-pollution.md		2026-08-28	sha256:5c9b7675053988d6a168fe817836e4b5214348547fc2932026206aee274a5180	
S1018	browser-messaging/01	local	~/Downloads/Personal-Knowledge-Base/Web checklist/postMessage.md	postMessage.md		2026-08-28	sha256:88d2db7196e06c88983ed31e47e8c0ffcc0069f0c07505f37963e699ab8e77ea	
S1019	browser-messaging/01	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XSS 98f56b0916394dc7b529ed7c68af95db.md	XSS 98f56b0916394dc7b529ed7c68af95db.md		2026-08-28	sha256:5020cb9511d37066fe1c86c5d7e1c2e624402a3e4d87ecefe7d67b90fd6dceb9	
S1020	browser-messaging/01	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Dom-based vulns/DOM-based vulnerabilities.md	DOM-based vulnerabilities.md		2026-08-28	sha256:ca9a7260107768c66f8f3ecf22410af405378bb57f1a731f7959b936a68eda40	
S1021	browser-messaging/01	external	https://portswigger.net/web-security/dom-based/controlling-the-web-message-source	Controlling the web message source - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:c609c8ee80af8a45245f1bea5aeb208cabb537a61be0fd8a428878e4711feb50	
